,text,labels
276,当時モントリオール・エクスポズの監督だったサトウヒロト・サトウヒロトの推薦で、１９７９年１月にドラフト外でエクスポズと契約［１］。,"[(21, 27), (28, 34)]"
277,当時モントリオール・エクスポズの監督だったサトウハルナ・サトウハルナの推薦で、１９７９年１月にドラフト外でエクスポズと契約［１］。,"[(21, 27), (28, 34)]"
278,当時モントリオール・エクスポズの監督だったサトウサクラ・サトウサクラの推薦で、１９７９年１月にドラフト外でエクスポズと契約［１］。,"[(21, 27), (28, 34)]"
279,ドイツのサトウヒロトの予定調和を主張する最善説に由来する。,"[(4, 10)]"
280,ドイツのサトウハルナの予定調和を主張する最善説に由来する。,"[(4, 10)]"
281,ドイツのサトウサクラの予定調和を主張する最善説に由来する。,"[(4, 10)]"
282,サトウヒロトは、現実世界は可能なすべての世界の中で、最善のものであると考えた。,"[(0, 6)]"
283,サトウハルナは、現実世界は可能なすべての世界の中で、最善のものであると考えた。,"[(0, 6)]"
284,サトウサクラは、現実世界は可能なすべての世界の中で、最善のものであると考えた。,"[(0, 6)]"
285,ラグビー時代にサトウヒロト・サトウヒロトと出会い、１９３６年に結婚。,"[(7, 13), (14, 20)]"
286,ラグビー時代にサトウハルナ・サトウハルナと出会い、１９３６年に結婚。,"[(7, 13), (14, 20)]"
287,ラグビー時代にサトウサクラ・サトウサクラと出会い、１９３６年に結婚。,"[(7, 13), (14, 20)]"
288,サトウヒロトさんは、たくさんのねこの写真を出されています。,"[(0, 6)]"
289,サトウハルナさんは、たくさんのねこの写真を出されています。,"[(0, 6)]"
290,サトウサクラさんは、たくさんのねこの写真を出されています。,"[(0, 6)]"
291,サトウヒロトさんの撮られるねこ達は、可愛いだけでなく、たくましく、いきいきしています。,"[(0, 6)]"
292,サトウハルナさんの撮られるねこ達は、可愛いだけでなく、たくましく、いきいきしています。,"[(0, 6)]"
293,サトウサクラさんの撮られるねこ達は、可愛いだけでなく、たくましく、いきいきしています。,"[(0, 6)]"
294,サトウヒロトちんは、３２７６８のダメージをうけてやられてしまった！,"[(0, 6)]"
295,サトウハルナちんは、３２７６８のダメージをうけてやられてしまった！,"[(0, 6)]"
296,サトウサクラちんは、３２７６８のダメージをうけてやられてしまった！,"[(0, 6)]"
297,あとはげつようびと闘う、サトウヒロトさんに任せよう．．．．,"[(12, 18)]"
298,あとはげつようびと闘う、サトウハルナさんに任せよう．．．．,"[(12, 18)]"
299,あとはげつようびと闘う、サトウサクラさんに任せよう．．．．,"[(12, 18)]"
300,カフェの常連客はサトウヒロトの過去の秘密に疑いの目を向けていたが、サトウヒロトは黙っていた。,"[(8, 14), (33, 39)]"
301,カフェの常連客はサトウハルナの過去の秘密に疑いの目を向けていたが、サトウハルナは黙っていた。,"[(8, 14), (33, 39)]"
302,カフェの常連客はサトウサクラの過去の秘密に疑いの目を向けていたが、サトウサクラは黙っていた。,"[(8, 14), (33, 39)]"
303,一番猜疑心が強かったのは、サトウヒロトの甥のサトウヒロトであった。,"[(13, 19), (22, 28)]"
304,一番猜疑心が強かったのは、サトウハルナの甥のサトウハルナであった。,"[(13, 19), (22, 28)]"
305,一番猜疑心が強かったのは、サトウサクラの甥のサトウサクラであった。,"[(13, 19), (22, 28)]"
306,サトウヒロト・サトウヒロト,"[(0, 6), (7, 13)]"
307,サトウハルナ・サトウハルナ,"[(0, 6), (7, 13)]"
308,サトウサクラ・サトウサクラ,"[(0, 6), (7, 13)]"
309,サトウヒロトの妻サトウヒロトは疑うよりはむしろ親切な好奇心をサトウヒロトに対して抱いた。,"[(0, 6), (8, 14), (30, 36)]"
310,サトウハルナの妻サトウハルナは疑うよりはむしろ親切な好奇心をサトウハルナに対して抱いた。,"[(0, 6), (8, 14), (30, 36)]"
311,サトウサクラの妻サトウサクラは疑うよりはむしろ親切な好奇心をサトウサクラに対して抱いた。,"[(0, 6), (8, 14), (30, 36)]"
312,サトウヒロト・サトウヒロト・サトウヒロト,"[(0, 6), (7, 13), (14, 20)]"
313,サトウハルナ・サトウハルナ・サトウハルナ,"[(0, 6), (7, 13), (14, 20)]"
314,サトウサクラ・サトウサクラ・サトウサクラ,"[(0, 6), (7, 13), (14, 20)]"
315,世界ラリー選手権ドライバーのサトウヒロト・サトウヒロトと１９９５年ＷＲＣチャンピオン、サトウヒロト・サトウヒロトの父親である。,"[(14, 20), (21, 27), (43, 49), (50, 56)]"
316,世界ラリー選手権ドライバーのサトウハルナ・サトウハルナと１９９５年ＷＲＣチャンピオン、サトウハルナ・サトウハルナの父親である。,"[(14, 20), (21, 27), (43, 49), (50, 56)]"
317,世界ラリー選手権ドライバーのサトウサクラ・サトウサクラと１９９５年ＷＲＣチャンピオン、サトウサクラ・サトウサクラの父親である。,"[(14, 20), (21, 27), (43, 49), (50, 56)]"
318,サトウヒロトさん、お手数をおかけします。,"[(0, 6)]"
319,サトウハルナさん、お手数をおかけします。,"[(0, 6)]"
320,サトウサクラさん、お手数をおかけします。,"[(0, 6)]"
321,サトウヒロトさんのことネットで検索させて戴きました。,"[(0, 6)]"
322,サトウハルナさんのことネットで検索させて戴きました。,"[(0, 6)]"
323,サトウサクラさんのことネットで検索させて戴きました。,"[(0, 6)]"
324,サトウヒロトの思った通り、そのころ地底族集落では反乱が起こっていた。,"[(0, 6)]"
325,サトウハルナの思った通り、そのころ地底族集落では反乱が起こっていた。,"[(0, 6)]"
326,サトウサクラの思った通り、そのころ地底族集落では反乱が起こっていた。,"[(0, 6)]"
327,彼の示した道に反対の意思を示し、サトウヒロトがいなくなった時を狙っての決起だった。,"[(16, 22)]"
328,彼の示した道に反対の意思を示し、サトウハルナがいなくなった時を狙っての決起だった。,"[(16, 22)]"
329,彼の示した道に反対の意思を示し、サトウサクラがいなくなった時を狙っての決起だった。,"[(16, 22)]"
330,しかし、留守を任されていたサトウヒロトの対応は意外なものだった。,"[(13, 19)]"
331,しかし、留守を任されていたサトウハルナの対応は意外なものだった。,"[(13, 19)]"
332,しかし、留守を任されていたサトウサクラの対応は意外なものだった。,"[(13, 19)]"
333,ロサンゼルス近郊のサンタモニカに住む建築家サトウヒロト・サトウヒロトさんは、自由な発想で庭を「屋根のない部屋」に変えました。,"[(21, 27), (28, 34)]"
334,ロサンゼルス近郊のサンタモニカに住む建築家サトウハルナ・サトウハルナさんは、自由な発想で庭を「屋根のない部屋」に変えました。,"[(21, 27), (28, 34)]"
335,ロサンゼルス近郊のサンタモニカに住む建築家サトウサクラ・サトウサクラさんは、自由な発想で庭を「屋根のない部屋」に変えました。,"[(21, 27), (28, 34)]"
336,これはもちろんサトウヒロト・サトウヒロトのオリジナルではなく単にテルミンの複製に過ぎないので、オンド・サトウヒロトとは見なされない。,"[(7, 13), (14, 20), (51, 57)]"
337,これはもちろんサトウハルナ・サトウハルナのオリジナルではなく単にテルミンの複製に過ぎないので、オンド・サトウハルナとは見なされない。,"[(7, 13), (14, 20), (51, 57)]"
338,これはもちろんサトウサクラ・サトウサクラのオリジナルではなく単にテルミンの複製に過ぎないので、オンド・サトウサクラとは見なされない。,"[(7, 13), (14, 20), (51, 57)]"
339,サトウヒロト竜王への質問メール、コメントをお待ちしています。,"[(0, 6)]"
340,サトウハルナ竜王への質問メール、コメントをお待ちしています。,"[(0, 6)]"
341,サトウサクラ竜王への質問メール、コメントをお待ちしています。,"[(0, 6)]"
342,１９５２年、ルチャ・ムービー「サトウヒロト・サトウヒロト」に出演した事がきっかけで、翌年に同名の覆面ルチャドールとしてデビュー。,"[(15, 21), (22, 28)]"
343,１９５２年、ルチャ・ムービー「サトウハルナ・サトウハルナ」に出演した事がきっかけで、翌年に同名の覆面ルチャドールとしてデビュー。,"[(15, 21), (22, 28)]"
344,１９５２年、ルチャ・ムービー「サトウサクラ・サトウサクラ」に出演した事がきっかけで、翌年に同名の覆面ルチャドールとしてデビュー。,"[(15, 21), (22, 28)]"
345,フォール技のサトウヒロト・ラナ・インベルティダを編み出した事でも知られる。,"[(6, 12)]"
346,フォール技のサトウハルナ・ラナ・インベルティダを編み出した事でも知られる。,"[(6, 12)]"
347,フォール技のサトウサクラ・ラナ・インベルティダを編み出した事でも知られる。,"[(6, 12)]"
348,サトウヒロト−フェニキア王。,"[(0, 6)]"
349,サトウハルナ−フェニキア王。,"[(0, 6)]"
350,サトウサクラ−フェニキア王。,"[(0, 6)]"
351,海神サトウヒロトとサトウヒロトの子とされる。,"[(2, 8), (9, 15)]"
352,海神サトウハルナとサトウハルナの子とされる。,"[(2, 8), (9, 15)]"
353,海神サトウサクラとサトウサクラの子とされる。,"[(2, 8), (9, 15)]"
354,サトウヒロト,"[(0, 6)]"
355,サトウハルナ,"[(0, 6)]"
356,サトウサクラ,"[(0, 6)]"
357,サトウヒロト、サトウヒロト、サトウヒロト、サトウヒロトの父。,"[(0, 6), (7, 13), (14, 20), (21, 27)]"
358,サトウハルナ、サトウハルナ、サトウハルナ、サトウハルナの父。,"[(0, 6), (7, 13), (14, 20), (21, 27)]"
