,text,labels
281,satosakura,"[(0, 10)]"
282,satomisaki,"[(0, 10)]"
283,satomisaki,"[(0, 10)]"
284,satofuuta,"[(0, 9)]"
285,すでにsatohasuは個室に移され、彼の両親やたくさんの友人たちも呼ばれた。,"[(3, 11)]"
286,すでにsatosakuraは個室に移され、彼の両親やたくさんの友人たちも呼ばれた。,"[(3, 13)]"
287,すでにsatomisakiは個室に移され、彼の両親やたくさんの友人たちも呼ばれた。,"[(3, 13)]"
288,すでにsatomisakiは個室に移され、彼の両親やたくさんの友人たちも呼ばれた。,"[(3, 13)]"
289,すでにsatofuutaは個室に移され、彼の両親やたくさんの友人たちも呼ばれた。,"[(3, 12)]"
290,日本の子供たちがドラえもんやちびsatohasuちゃんが好きなように、中国の子供たちは西遊記が大好きです。,"[(16, 24)]"
291,日本の子供たちがドラえもんやちびsatosakuraちゃんが好きなように、中国の子供たちは西遊記が大好きです。,"[(16, 26)]"
292,日本の子供たちがドラえもんやちびsatomisakiちゃんが好きなように、中国の子供たちは西遊記が大好きです。,"[(16, 26)]"
293,日本の子供たちがドラえもんやちびsatomisakiちゃんが好きなように、中国の子供たちは西遊記が大好きです。,"[(16, 26)]"
294,日本の子供たちがドラえもんやちびsatofuutaちゃんが好きなように、中国の子供たちは西遊記が大好きです。,"[(16, 25)]"
295,satohasu・satohasuはsatohasu・satohasuという男を案内役に抜擢した。,"[(0, 8), (9, 17), (18, 26), (27, 35)]"
296,satosakura・オルテsatosakuraタニシラオsatosakuraう男satosakuraに抜擢した。,"[(0, 10), (14, 24), (29, 39), (41, 51)]"
297,satomisaki・オルテガはエスタsatomisaki・ヴィルカという男を案satomisaki。satomisaki,"[(0, 10), (19, 29), (40, 50), (55, 65)]"
298,satomisaki・オルテガはエスタニシラオ・satomisakiという男を案内役に抜擢した。satomisakisatomisaki,"[(0, 10), (24, 34), (51, 61), (69, 79)]"
299,satofuuta・オルテガはエスタニシラオ・ヴィルカとsatofuuta案内役に抜擢した。satofuutasatofuuta,"[(0, 9), (28, 37), (60, 69), (80, 89)]"
300,satohasuは国境付近のサバヤ地域一帯の地理に精通しており、共産党員でもあった。,"[(0, 8)]"
301,satosakuraは国境付近のサバヤ地域一帯の地理に精通しており、共産党員でもあった。,"[(0, 10)]"
302,satomisakiは国境付近のサバヤ地域一帯の地理に精通しており、共産党員でもあった。,"[(0, 10)]"
303,satomisakiは国境付近のサバヤ地域一帯の地理に精通しており、共産党員でもあった。,"[(0, 10)]"
304,satofuutaは国境付近のサバヤ地域一帯の地理に精通しており、共産党員でもあった。,"[(0, 9)]"
305,satohasu記念くすり博物館は、１月２６日にリニューアルオープンしました。,"[(0, 8)]"
306,satosakura記念くすり博物館は、１月２６日にリニューアルオープンしました。,"[(0, 10)]"
307,satomisaki記念くすり博物館は、１月２６日にリニューアルオープンしました。,"[(0, 10)]"
308,satomisaki記念くすり博物館は、１月２６日にリニューアルオープンしました。,"[(0, 10)]"
309,satofuuta記念くすり博物館は、１月２６日にリニューアルオープンしました。,"[(0, 9)]"
310,１９９０年に株式会社satohasu書院を創立しました。,"[(10, 18)]"
311,１９９０年に株式会社satosakura書院を創立しました。,"[(10, 20)]"
312,１９９０年に株式会社satomisaki書院を創立しました。,"[(10, 20)]"
313,１９９０年に株式会社satomisaki書院を創立しました。,"[(10, 20)]"
314,１９９０年に株式会社satofuuta書院を創立しました。,"[(10, 19)]"
315,２０００年４月から約２年間、望月町satohasu記念館の館長を勤めました。,"[(17, 25)]"
316,２０００年４月から約２年間、望月町satosakura記念館の館長を勤めました。,"[(17, 27)]"
317,２０００年４月から約２年間、望月町satomisaki記念館の館長を勤めました。,"[(17, 27)]"
318,２０００年４月から約２年間、望月町satomisaki記念館の館長を勤めました。,"[(17, 27)]"
319,２０００年４月から約２年間、望月町satofuuta記念館の館長を勤めました。,"[(17, 26)]"
320,satohasuとの約束の朝がやってきた。,"[(0, 8)]"
321,satosakuraとの約束の朝がやってきた。,"[(0, 10)]"
322,satomisakiとの約束の朝がやってきた。,"[(0, 10)]"
323,satomisakiとの約束の朝がやってきた。,"[(0, 10)]"
324,satofuutaとの約束の朝がやってきた。,"[(0, 9)]"
325,『盲導犬クイールの一生』は、satohasu・satohasuによる写真集である。,"[(14, 22), (23, 31)]"
326,『盲導犬クイールの一生』は、satosakura・石黒謙吾satosakura真集である。,"[(14, 24), (29, 39)]"
327,『盲導犬クイールの一生』は、satomisaki・石黒謙吾による写真集satomisaki,"[(14, 24), (35, 45)]"
328,『盲導犬クイールの一生』は、satomisaki・石黒謙吾による写真集である。satomisaki,"[(14, 24), (41, 51)]"
329,『盲導犬クイールの一生』は、satofuuta・石黒謙吾による写真集である。satofuuta,"[(14, 23), (46, 55)]"
330,これらの成果は後の時代の、satohasu・satohasuなどに引き継がれていきました。,"[(13, 21), (22, 30)]"
331,これらの成果は後の時代の、satosakura・賀茂真淵などsatosakuraがれていきました。,"[(13, 23), (30, 40)]"
332,これらの成果は後の時代の、satomisaki・賀茂真淵などに引き継がれていsatomisaki。,"[(13, 23), (38, 48)]"
333,これらの成果は後の時代の、satomisaki・賀茂真淵などに引き継がれていきました。satomisaki,"[(13, 23), (46, 56)]"
334,これらの成果は後の時代の、satofuuta・賀茂真淵などに引き継がれていきました。satofuuta,"[(13, 22), (53, 62)]"
335,satohasu,"[(0, 8)]"
336,satosakura,"[(0, 10)]"
337,satomisaki,"[(0, 10)]"
338,satomisaki,"[(0, 10)]"
339,satofuuta,"[(0, 9)]"
340,satohasu,"[(0, 8)]"
341,satosakura,"[(0, 10)]"
342,satomisaki,"[(0, 10)]"
343,satomisaki,"[(0, 10)]"
344,satofuuta,"[(0, 9)]"
345,地球政府はsatohasuを艦長とする宇宙戦艦ヤマトを調査のために派遣する。,"[(5, 13)]"
346,地球政府はsatosakuraを艦長とする宇宙戦艦ヤマトを調査のために派遣する。,"[(5, 15)]"
347,地球政府はsatomisakiを艦長とする宇宙戦艦ヤマトを調査のために派遣する。,"[(5, 15)]"
348,地球政府はsatomisakiを艦長とする宇宙戦艦ヤマトを調査のために派遣する。,"[(5, 15)]"
349,地球政府はsatofuutaを艦長とする宇宙戦艦ヤマトを調査のために派遣する。,"[(5, 14)]"
350,第１部会、部会長、satohasu・学習院大学教授,"[(9, 17)]"
351,第１部会、部会長、satosakura・学習院大学教授,"[(9, 19)]"
352,第１部会、部会長、satomisaki・学習院大学教授,"[(9, 19)]"
353,第１部会、部会長、satomisaki・学習院大学教授,"[(9, 19)]"
354,第１部会、部会長、satofuuta・学習院大学教授,"[(9, 18)]"
355,笑門開運をもっとうにする笑門占術satohasu流では占い師を養成いたします。,"[(16, 24)]"
356,笑門開運をもっとうにする笑門占術satosakura流では占い師を養成いたします。,"[(16, 26)]"
357,笑門開運をもっとうにする笑門占術satomisaki流では占い師を養成いたします。,"[(16, 26)]"
358,笑門開運をもっとうにする笑門占術satomisaki流では占い師を養成いたします。,"[(16, 26)]"
359,笑門開運をもっとうにする笑門占術satofuuta流では占い師を養成いたします。,"[(16, 25)]"
360,satohasu流では易学と九星学を基本として、東洋系の占いをご教授いたします。,"[(0, 8)]"
361,satosakura流では易学と九星学を基本として、東洋系の占いをご教授いたします。,"[(0, 10)]"
362,satomisaki流では易学と九星学を基本として、東洋系の占いをご教授いたします。,"[(0, 10)]"
363,satomisaki流では易学と九星学を基本として、東洋系の占いをご教授いたします。,"[(0, 10)]"
364,satofuuta流では易学と九星学を基本として、東洋系の占いをご教授いたします。,"[(0, 9)]"
365,笑門占術satohasu流では占いだけではなく教養として和歌や邦楽等の芸事が必要だと考えています。,"[(4, 12)]"
366,笑門占術satosakura流では占いだけではなく教養として和歌や邦楽等の芸事が必要だと考えています。,"[(4, 14)]"
367,笑門占術satomisaki流では占いだけではなく教養として和歌や邦楽等の芸事が必要だと考えています。,"[(4, 14)]"
368,笑門占術satomisaki流では占いだけではなく教養として和歌や邦楽等の芸事が必要だと考えています。,"[(4, 14)]"
369,笑門占術satofuuta流では占いだけではなく教養として和歌や邦楽等の芸事が必要だと考えています。,"[(4, 13)]"
370,ここでは実際のチームメイクの流れを、チーム代表者satohasuさんと、ユーザのsatohasuさんを例に説明します。,"[(24, 32), (40, 48)]"
371,ここでは実際のチームメイクの流れを、チーム代表者satosakuraさんと、ユーザのヒナコさんsatosakura説明します。,"[(24, 34), (47, 57)]"
372,ここでは実際のチームメイクの流れを、チーム代表者satomisakiさんと、ユーザのヒナコさんを例に説明しまsatomisaki,"[(24, 34), (54, 64)]"
373,ここでは実際のチームメイクの流れを、チーム代表者satomisakiさんと、ユーザのヒナコさんを例に説明します。satomisaki,"[(24, 34), (61, 71)]"
374,ここでは実際のチームメイクの流れを、チーム代表者satofuutaさんと、ユーザのヒナコさんを例に説明します。satofuuta,"[(24, 33), (67, 76)]"
375,１１月１９日、satohasu監督の最新劇場長編映画『夢みる機械』の公式サイトがオープンした。,"[(7, 15)]"
376,１１月１９日、satosakura監督の最新劇場長編映画『夢みる機械』の公式サイトがオープンした。,"[(7, 17)]"
377,１１月１９日、satomisaki監督の最新劇場長編映画『夢みる機械』の公式サイトがオープンした。,"[(7, 17)]"
378,１１月１９日、satomisaki監督の最新劇場長編映画『夢みる機械』の公式サイトがオープンした。,"[(7, 17)]"
379,１１月１９日、satofuuta監督の最新劇場長編映画『夢みる機械』の公式サイトがオープンした。,"[(7, 16)]"
380,satohasu監督にとって『夢みる機械』は、２００６年に公開された『パプリカ』以来の劇場長編となる。,"[(0, 8)]"
381,satosakura監督にとって『夢みる機械』は、２００６年に公開された『パプリカ』以来の劇場長編となる。,"[(0, 10)]"
382,satomisaki監督にとって『夢みる機械』は、２００６年に公開された『パプリカ』以来の劇場長編となる。,"[(0, 10)]"
383,satomisaki監督にとって『夢みる機械』は、２００６年に公開された『パプリカ』以来の劇場長編となる。,"[(0, 10)]"
384,satofuuta監督にとって『夢みる機械』は、２００６年に公開された『パプリカ』以来の劇場長編となる。,"[(0, 9)]"
385,本業の片手間に、趣味の範囲でやっているコスプレアイテム・撮影用武器小物のオーダーメイドショップsatohasu製作所のブログです。,"[(47, 55)]"
386,本業の片手間に、趣味の範囲でやっているコスプレアイテム・撮影用武器小物のオーダーメイドショップsatosakura製作所のブログです。,"[(47, 57)]"
387,本業の片手間に、趣味の範囲でやっているコスプレアイテム・撮影用武器小物のオーダーメイドショップsatomisaki製作所のブログです。,"[(47, 57)]"
388,本業の片手間に、趣味の範囲でやっているコスプレアイテム・撮影用武器小物のオーダーメイドショップsatomisaki製作所のブログです。,"[(47, 57)]"
389,本業の片手間に、趣味の範囲でやっているコスプレアイテム・撮影用武器小物のオーダーメイドショップsatofuuta製作所のブログです。,"[(47, 56)]"
